photo_num|principal_lat|principal_long|camera_tilt|camera_azimuth|alt_km|lens_mm|sun_elevation|activity_name|description
23649||||||80||REV 25|SPACECRAFT SUNRISE SOLAR CORONA
23650||||||80||REV 25|SPACECRAFT SUNRISE SOLAR CORONA
23651||||||80||REV 25|SPACECRAFT SUNRISE SOLAR CORONA
23652||||||80||REV 25|SPACECRAFT SUNRISE SOLAR CORONA
23653||||||80||REV 25|SPACECRAFT SUNRISE SOLAR CORONA
23654|||||||||DARK
23655|17.7 N|14.2 E|37|215|107|250|13|REV 29|MENELAUS A, E OF
23656|18.9 N|12.8 E|19|210|106|250|12|REV 29|SULPICIUS GALLUS A, E OF
23657|19.4 N|12.8 E|10|207|106|250|12|REV 29|SULPICIUS GALLUS, E OF
23658|19.3 N|11.7 E|14|220|106|250|11|REV 29|SULPICIUS GALLUS
23659|20.2 N|11.0 E|13|291|106|250|10|REV 29|SULPICIUS GALLUS, RILLE
23660|20.3 N|10.4 E|20|290|106|250|09|REV 29|SULPICIUS GALLUS, RILLE
23661|17.6 N|08.9 E|42|227|106|250|08|REV 29|MANILIUS A
23662|17.1 N|07.9 E|49|230|106|250|07|REV 29|MANILIUS B
23663|15.6 N|10.7 E|49|179|106|250|10|REV 29|MANILIUS N, E HALF
23664|19.6 N|08.1 E|30|261|105|250|07|REV 29|MANILIUS E, NE OF
23665|18.8 N|06.7 E|43|252|105|250|06|REV 29|MANILIUS E
23666|15.2 N|11.0 E|52|169|105|250|10|REV 29|MANILIUS N
23667|18.8 N|05.7 E|44|255|105|250|05|REV 29|MANILIUS E, NW HALF
23668|19.0 N|06.1 E|36|251|105|250|05|REV 29|MANILIUS E, NW HALF
23669|18.6 N|06.0 E|32|238|105|250|05|REV 29|MANILIUS E
23670|18.1 N|06.7 E|27|201|105|250|06|REV 29|MANILIUS E, SE HALF
23671|19.3 N|04.4 E|33|258|105|250|04|REV 29|MANILIUS E, W OF
23672|18.7 N|04.8 E|26|235|105|250|04|REV 29|MANILIUS E, W OF
23673|12.1 N|04.2 E|62|192|104|250|04|REV 29|VAPORS, SEA OF, HYGINUS D
23674|13.1 N|002.8 E|61|202|104|250|02|REV 29|VAPORS, SEA OF, UKERT, A, W
23675|14.1 N|001.7 E|59|212|104|250|01|REV 29|VAPORS, SEA OF
23676|15.1 N|001.1 E|57|219|104|250|01|REV 29|VAPORS, SEA OF
23677|16.2 N|000.7 E|53|227|104|250|00|REV 29|MARCO POLO P, SE OF
23678|19.2 N|004.0 E|08|210|104|250|03|REV 29|CONON W, E OF
23679|18.5 N|001.9 E|29|236|104|250|01|REV 29|CONON, RILLE
23680|||||||||BLANK
23681|||||||||BLANK
23682|||||||||BLANK
23683||173.0 E|||118|250||REV 37|NEAR AITKEN, NOT LOCATED
23684|07.9 S|170.9 E|66|344|118|250|02|REV 37|HEAVISIDE, NE OF
23685|09.8 S|168.2 E|64|342|119|250|05|REV 37|HEAVISIDE, E HALF, STRATTON
23686|10.7 S|164.9 E|64|325|119|250|08|REV 37|HEAVISIDE, W HALF, KEELER, NE WALL
23687|16.0 S|167.3 E|37|340|119|250|05|REV 37|HEAVISIDE, S OF
23688|11.0 S|162.3 E|63|325|120|250|10|REV 37|KEELER
23699|09.4 S|166.6 E|63|355|120|250|06|REV 37|HEAVISIDE
23690||150.0 E|||||||GAGARIN, NW RIM
23691||150.0 E|||||||GAGARIN, NW RIM
23692|08.1 S|145.0 E|68|353|115|80|03|REV 62|MARCONI, DELLINGER, VIL' EV
23693||143.7 E||||80||REV 62|MARCONI, DELLINGER
23694||139.9 E||||80||REV 62|DENNING, CHAUVENET, DELLINGER
23695|27.6 S|138.7 E|62|222|115|80|08|REV 62|PAVLOV, SUBBOTIN
23696|29.2 S|141.4 E|62|201|115|80|06|REV 62|PAVLOV
23697|18.6 S|132.1 E|66|282|115|80|15|REV 62|TSIOLKOVSKY, PIRQUET, W WALL
23698||141.2 E||||80||REV 62|DELLINGER, MARCONI
23699|19.9 S|132.6 E|61|276|115|80|14|REV 62|TSIOLKOVSKY
23700|18.9 S|133.4 E|59|283|115|80|14|REV 62|TSIOLKOVSKY
23701|14.3 S|136.6 E|58|332|115|80|11|REV 62|CHAUVENET, TEN BRUGGENCATE
23702|12.4 S|139.7 E|61|003|115|80|08|REV 62|CHAUVENET, DELLINGER
23703|||||||||BLANK
23704|||||||||DARK
23705|||||||||DARK
23706|20.5 N|024.2 W|29|170|114|250|08|REV 62|PYTHEAS BETA
23707|20.3 N|024.2 W|31|170|114|250|08|REV 62|PYTHEAS BETA
23708|20.1 N|024.2 W|33|169|114|250|08|REV 62|PYTHEAS BETA
23709|19.8 N|024.2 W|36|169|114|250|08|REV 62|PYTHEAS BETA
23710|19.6 N|024.2 W|38|169|114|250|08|REV 62|PYTHEAS BETA
23711|19.3 N|024.2 W|40|168|114|250|08|REV 62|PYTHEAS BETA, SW OF
23712|31.9 N|029.7 W|64|353|114|250|02|REV 62|LA HIRE D, C. HERSCHEL
23713|29.4 N|029.5 W|59|358|114|250|03|REV 62|LA HIRE D
23714|27.4 N|029.9 W|52|358|114|250|02|REV 62|LA HIRE D, W OF
23715|26.4 N|030.2 W|47|354|114|250|02|REV 62|LA HIRE D, SW OF
23716|25.6 N|030.6 W|42|349|114|250|02|REV 62|EULER H, W OF
23717|24.3 N|031.5 W|32|352|114|250|01|REV 62|EULER, NW OF
23718|23.9 N|031.5 W|27|355|114|250|01|REV 62|EULER, W OF
23719|22.0 N|031.4 W|01|001|114|250|01|REV 62|EULER J
23720|21.1 N|032.6 W|12|215|114|250|00|REV 62|EULER K, W OF
23721|22.2 N|032.8 W|10|308|114|250|00|REV 62|EULER BETA
23722|23.7 N|032.8 W|28|348|114|250|00|REV 62|EULER BETA, N OF
23723|24.6 N|032.3 W|36|009|115|250|00|REV 62|EULER E, E OF
23724|25.7 N|033.4 W|45|353|115|250|00|REV 62|EULER E, N OF
23725|29.1 N|033.1 W|60|359|115|250|00|REV 62|DIOPHANTUS B, DELISLE
23726|14.7 N|023.1 W|61|178|115|250|13|REV 66|GAY-LUSSAC C, CARPATHIAN MOUNTAINS
23727|22.6 N|023.5 W|06|174|115|250|12|REV 66|PYTHEAS, W OF
23728|16.4 N|024.2 W|57|184|115|250|12|REV 66|CARPATHIAN MOUNTAINS
23729|27.3 N|028.1 W|52|328|115|250|08|REV 66|LA HIRE C, RILLE II
23730|27.0 N|27.1 W|48|335|115|250|08|REV 66|LA HIRE C, RILLE II
23731|25.1 N|28.7 W|37|319|115|250|07|REV 66|EULER H
23732|11.2 N|28.0 W|66|183|115|250|09|REV 66|TOBIAS MAYER D, P
23733|11.3 N|29.4 W|66|186|115|250|07|REV 66|TOBIAS MAYER, A, P, MILICHIUS
23734|18.0 N|28.9 W|48|185|115|250|07|REV 66|CARPATHIAN MOUNTAINS
23735|20.8 N|30.1 W|24|193|115|250|06|REV 66|EULER DELTA
23736|18.1 N|28.9 W|48|169|115|250|07|REV 66|CARPATHIAN MOUNTAINS
23737|26.3 N|33.2 W|50|321|115|250|03|REV 66|DIOPHANTUS, SE RIM
23738|19.8 N|31.8 W|32|180|115|250|05|REV 66|EULER P, W WALL
23739|11.1 N|29.9 W|66|170|115|250|07|REV 66|TOBIAS MAYER P, MILICHIUS
23740|15.6 N|30.9 W|57|171|115|250|06|REV 66|TOBIAS MAYER B, P
23741|26.0 N|35.6 W|49|320|115|250|01|REV 66|DIOPHANTUS D
23742|22.3 N|34.8 W|05|324|116|250|02|REV 66|EULER BETA, W OF
23743|21.2 N|34.1 W|14|146|116|250|02|REV 66|BRAYLEY B
23744|18.7 N|33.3 W|42|157|116|250|03|REV 66|TOBIAS MAYER RHO
23745|09.2 N|33.1 W|67|172|116|250|04|REV 66|KEPLER P, GAMMA, MILICHIUS A
23746|09.2 N|35.7 W|67|181|116|250|01|REV 66|KEPLER A, B
23747|14.7 N|35.8 W|59|181|116|250|01|REV 66|BESSARION V
23748|17.5 N|35.9 W|46|182|116|250|01|REV 66|TOBIAS MAYER W, W WALL
23749|20.7 N|35.7 W|16|171|116|250|01|REV 66|BRAYLEY, E OF
23750|22.1 N|36.1 W|05|336|116|250|01|REV 66|BRAYLEY, NE OF
23751|19.1 N|36.5 W|34|166|116|250|00|REV 66|BRAYLEY, S OF
23752|||||||||BLANK
23753|||||||||BLANK
23754|||||||||BLANK
23755|21.0 N|35.7 W|30|219|118|250|08|REV 74|BRAYLEY ALPHA
23756|20.1 N|36.0 W|38|217|118|250|08|REV 74|BRAYLEY, E OF
23757|21.3 N|35.5 W|25|216|118|250|09|REV 74|BRAYLEY ALPHA
23758|20.0 N|36.7 W|13|227|118|250|07|REV 74|BRAYLEY, N OF
23759|21.7 N|37.0 W|18|220|118|250|07|REV 74|BRAYLEY
23760|21.3 N|37.3 W|23|217|118|250|07|REV 74|BRAYLEY
23761|21.1 N|36.1 W|22|172|118|250|08|REV 74|BRAYLEY, E WALL
23762|20.3 N|38.6 W|36|220|118|250|06|REV 74|BRAYLEY C, SE OF
23763|20.2 N|39.1 W|39|224|118|250|05|REV 74|BRAYLEY C, SE OF
23764|20.2 N|39.6 W|41|227|118|250|05|REV 74|BRAYLEY C, S OF
23765|20.4 N|39.8 W|40|230|118|250|05|REV 74|8RAYLEY C, S OF
23766|17.3 N|41.5 W|49|185|118|250|03|REV 74|BESSARION B
23767|18.5 N|43.3 W|45|206|118|250|01|REV 74|BESSARION B, NW OF
23768|21.2 N|44.4 W|23|243|118|250|00|REV 74|ARISTARCHUS F, E OF
23769|08.8 N|43.9 W|67|184|118|250|01|REV 74|KEPLER C, A
23770|10.1 N|42.7 W|66|178|118|250|02|REV 74|KEPLER C, CA, PI
23771|09.6 N|41.6 W|66|172|118|250|03|REV 74|KEPLER C, CA, KAPPA, PI
23772|21.3 N|44.4 W|09|221|118|250|00|REV 74|ARISTARCHUS F, E OF
23773|22.2 N|44.1 W|06|350|118|250|01|REV 74|ARISTARCHUS F, NE OF
23774|18.1 N|43.6 W|45|144|118|250|01|REV 74|BESSARION B, NW OF
23775|17.3 N|44.4 W|49|147|119|250|00|REV 74|BESSARION B, W OF
23776|07.6 N|44.0 W|68|167|119|250|01|REV 74|MARIUS D, DA
23777||||||55|||GRAY SCALE
23778||||||55|||GRAY SCALE
23779||||||55|||GRAY SCALE
23780||||||55|||GRAY SCALE
23781||||||55|||GRAY SCALE
23782||||||55|||GRAY SCALE
23783||||||55|||GRAY SCALE
23784||||||55|||GRAY SCALE
23785||||||55|||GRAY SCALE
23786||||||55|||GRAY SCALE
23787||||||55|||GRAY SCALE
23788||||||55|||GRAY SCALE
23789||||||55|||GRAY SCALE
23790||||||55|||GRAY SCALE
23791||||||55|||GRAY SCALE
23792||||||55|||GRAY SCALE
23793||||||55|||GRAY SCALE
23794||||||55|||GRAY SCALE
23795||||||55|||GRAY SCALE
23796||||||55|||GRAY SCALE
23797||||||55|||GRAY SCALE
23798||||||55|||GRAY SCALE
23799||||||55|||GRAY SCALE
23800||||||55|||GRAY SCALE
23801||||||55|||GRAY SCALE
23802||||||55|||GRAY SCALE
23803||||||55|||GRAY SCALE
23804||||||55|||GRAY SCALE
23805||||||55|||GRAY SCALE
23806||||||55|||GRAY SCALE
23807||||||55|||GRAY SCALE
23808||||||55|||GRAY SCALE
23809||||||55|||GRAY SCALE
23810||||||55|||GRAY SCALE
23811||||||55|||GRAY SCALE
23812||||||55|||GRAY SCALE
23813||||||55|||GRAY SCALE
23814||||||55|||GRAY SCALE
23815||||||55|||GRAY SCALE
23816||||||55|||GRAY SCALE
23817||||||55||TEC|CM INTERIOR
23818||||||55||TEC|CM INTERIOR, SCHMITT
23819||||||55||TEC|CM INTERIOR, SCHMITT
23820||||||55||TEC|CM INTERIOR, CERNAN
23821||||||55||TEC|CM INTERIOR, EVANS
23822||||||55||TEC|CM INTERIOR, CERNAN
23823||||||55||TEC|CM INTERIOR, EVANS
23824||||||55||TEC|CM INTERIOR, EVANS
23825|||||||||BLANK
23826|40.6 S|119.3 E||192||55||TEC|PIZZETTI, CLARK, VAN DER WAALS
23827|17.3 S|119.5 E|54|296|111|55|15|REV 74|DELPORTE, SW OF
23828|12.1 S|120.8 E|63|331|111|55|14|REV 74|DANJON
23829|12.6 S|124.5 E|60|352|111|55|11|REV 74|DELPORTE, N WALL, LANGEMAK
23830|19.4 S|122.0 E|45|278|111|55|13|REV 74|FERMI
23831|16.2 S|125.3 E|46|343|111|55|10|REV 74|FERMI, N WALL
23832|16.9 S|124.0 E|47|319|111|55|11|REV 74|FERMI, LUTKE, DELPORTE
23833|18.0 S|122.6 E|52|295|111|55|12|REV 74|FERMI, LUJTKE, DELPORTE
23834|20.0 S|124.0 E|43|275|111|55|11|REV 74|FERMI
23835|19.3 S|124.0 E|47|286|111|55|11|REV 74|FERMI
23836|16.3 S|127.7 E|47|346|111|55|08|REV 74|TSIOLKOVSKY, N OF
23837|19.6 S|128.2 E|21|318|111|55|07|REV 74|TSIOLKOVSKY, N WALL
23838|18.7 S|127.7 E|36|317|111|55|08|REV 74|TSIOLKOVSKY
23839|17.9 S|124.4 E|56|297|111|55|11|REV 74|FERMI, LUTKE, DELPORTE
23840|18.8 S|130.0 E|30|340|111|55|05|REV 74|TSIOLKOVSKY
23841|19.5 S|128.9 E|35|298|111|55|06|REV 74|TSIOLKOVSKY
23842|21.5 N|038.5 W|32|246|118|55|05|REV 73|BRAYLEY C
23843|15.7 N|033.8 W|58|170|118|55|10|REV 73|TOBIAS MAYER B, W, MILICHIUS, A
23844|17.0 N|038.3 W|57|212|118|55|05|REV 73|BESSARION, A, 8, C, E
23845|24.3 N|039.1 W|55|308|117|55|04|REV 73|PRINZ, E OF
23846|26.7 N|037.9 W|56|321|117|55|05|REV 73|DIOPHANTUS, W OF, ANGSTROM
23847|27.8 N|036.3 W|56|319|117|55|06|REV 73|DIOPHANTUS, DELISLE, ANGSTROM
23848||||||55||REV 73|CM INTERIOR, SCHMITT
23849||||||55||REV 73|CM INTERIOR, SCHMITT
23850|24.8 S|120.0 E|58|219|111|55|15|REV 73|ZHIRITSKY, SCHAEBERLE
23851|19.7 S|125.3 E|36|279|111|55|11|REV 73|TSIOLKOVSKY, W RIM
23852|20.0 S|127.2 E|23|281|111|55|09|REV 73|TSIOLKOVSKY
23853|19.4 S|129.8 E|17|009|111|55|06|REV 73|TSIOLKOVSKY
23854|20.2 S|129.7 E|15|305|112|55|07|REV 73|TSIOLKOVSKY
23855|21.0 S|130.0 E|11|244|112|55|06|REV 73|TSIOLKOVSKY
23856|25.8 S|130.4 E|57|228|112|55|06|REV 73|WATERMAN, NEUJMAN
23857||||||55||REV 72|CM INTERIOR, EVANS
23858||||||55||REV 72|CM INTERIOR, EVANS
23859||||||55||REV 72|CM INTERIOR, CERNAN
23860||||||55||REV 72|CM INTERIOR, CERNAN
23861|26.1 S|125.9 E|58|176|111|55|11|REV 72|WATERMAN, NEUJMIN
23862|24.1 S|121.8 E|46|185|111|55|09|REV 72|WATERMAN
23863||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23864||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23865||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23866||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23867|14.7 N|11.9 W|22|181|104|55||REV 17|ERATOSTHENES (EARTHSHINE)
23868|14.7 N|11.8 W|22|178|104|55||REV 17|ERATOSTHENES (EARTHSHINE)
23869|14.3 N|11.8 W|25|166|104|55||REV 17|ERATOSTHENES (EARTHSHINE)
23870|14.4 N|11.9 W|24|165|104|55||REV 17|ERATOSTHENES (EARTHSHINE)
23871|14.3 N|11.8 W|25|159|104|55||REV 17|ERATOSTHENES (EARTHSHINE)
23872|14.4 N|11.9 W|22|159|104|55||REV 17|ERATOSTHENES (EARTHSHINE)
23873|14.5 N|10.8 W|30|131|104|55||REV 17|ERATOSTHENES (EARTHSHINE)
23874||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23875||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23876||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23877||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23878||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23879|09.9 N|20.1 W|49|187|103|55||REV 17|COPERNICUS (EARTHSHINE)
23880|10.0 N|20.5 W|49|190|103|55||REV 17|COPERNICUS (EARTHSHINE)
23881|09.9 N|19.9 W|49|181|103|55||REV 17|COPERNICUS (EARTHSHINE)
23882|10.1 N|22.0 W|43|178|102|55||REV 17|COPERNICUS, W OF (EARTHSHINE)
23883||||||55||REV 17|UNDEREXPOSED (EARTHSHINE)
23884||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23885||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23886||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23887||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23888||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23889||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23890||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23891||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23892||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23893||75.5 W||||55||REV 17|REINER, OVEREXPOSED (EARTHSHINE)
23894||75.2 W||||55||REV 17|REINER, OVEREXPOSED (EARTHSHINE)
23895||79.0 W||||55||REV 17|REINER GAMMA, OVEREXPOSED (EARTHSHINE)
23896||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23897|07.7 N|58.8 W|58|320|98|55||REV 17|REINER GAMMA (EARTHSHINE)
23898||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23899||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23900||||||55||REV 17|OVEREXPOSED (EARTHSHINE)
23901|11.8 S|83.0 W|59|203|98|55||REV 17|SCHLUTER A, ROOK MOUNTAINS (EARTHSHINE)
23902|13.5 S|82.2 W|61|181|98|55||REV 17|ROOK, CORDILLERA MTNS (EARTHSHINE)
23903|14.5 S|87.4 W|58|177 |98|55||REV 17|KOPFF, ROOK MOUNTAINS (EARTHSHINE)
23904|||||||||DARK
23905||||||55||REV 23|ZODIACAL LIGHT
23906||||||55||REV 23|ZODIACAL LIGHT
23907|||||||||DARK
23908||||||55||REV 23|ZODIACAL LIGHT
23909||||||55||REV 23|ZODIACAL LIGHT
23910||||||55||REV 23|ZODIACAL LIGHT
23911||||||55||REV 23|ZODIACAL LIGHT
23912||||||55||REV 23|ZODIACAL LIGHT
23913||||||55||REV 23|ZODIACAL LIGHT
23914||||||55||REV 23|ZODIACAL LIGHT
23915||||||55||REV 23|ZODIACAL LIGHT
23916||||||55||REV 23|ZODIACAL LIGHT
23917|17.0 S|173.4 W|28|315|118|55|10|REV 26|AITKEN
23918||031.0 E||||55||REV 26|APOLLO 17 LANDING SITE, RED FILTER
23919||031.0 E||||55||REV 26|APOLLO 17 LANDING SITE, RED FILTER
23920||031.0 E||||55||REV 26|APOLLO 17 LANDING SITE, RED FILTER
23921||031.0 E||||55||REV 26|APOLLO 17 LANDING SITE, BLUE FILTER
23922||031.0 E||||55||REV 26|APOLLO 17 LANDING SITE, BLUE FILTER
23923|20.1 N|030.1 E|30|289|112|55|25|REV 26|APOLLO 17 LANDING SITE, BLUE FILTER
23924|20.3 N|030.7 E|20|303|112|55|25|REV 26|APOLLO 17 LANDING SITE
23925|20.4 N|030.6 E|21|308|112|55|25|REV 26|APOLLO 17 LANDING SITE
23926|22.0 N|029.2 E|31|353|112|55|24|REV 26|LITTROW B
23927|22.1 N|029.1 E|33|352|112|55|23|REV 26|LITTROW B
23928|22.2 N|010.0 E|41|311|108|55|07|REV 27|SULPICIUS GALLUS RILLES
23929|25.0 N|008.3 E|57|326|108|55|05|REV 27|ARATUS C, D
23930|26.2 N|008.3 E|58|347|108|55|05|REV 27|SERENITY, SEA OF, CAUCASUS MOUNTAINS
23931|18.7 N|005.2 E|41|250|107|55|03|REV 27|MANILIUS F, N OF
23932|17.0 S|173.6 E|22|004|119|55|06|REV 30|AITKEN
23933|||||||||DARK
23934||||||55||REV 38|ZODIACAL LIGHT
23435||||||55||REV 38|ZODIACAL LIGHT
23936||||||55||REV 38|ZODIACAL LIGHT
23937||||||55||REV 38|ZODIACAL LIGHT
23938||||||55||REV 38|ZODIACAL LIGHT
23939||||||55||REV 38|ZODIACAL LIGHT
23940||||||55||REV 38|ZODIACAL LIGHT
23941||||||55||REV 38|ZODIACAL LIGHT
23942||||||55||REV 38|ZODIACAL LIGHT
23943||||||55||REV 38|ZODIACAL LIGHT
23944||||||55||REV 38|ZODIACAL LIGHT
23945||||||55||REV 38|ZODIACAL LIGHT
23946|14.6 N|006.6 W|58|213|104|55|06|REV 42|SEETHING BAY, ERATOSTHENES, E WALL
23947|23.9 N|010.7 W|51|341|103|55|02|REV 42|RAINS, SEA OF, TIMOCHARIS, E WALL
23948|14.9 S|153.0 E|57|339|112|55|08|REV 49|BEIJERINCK
23949|17.6 S|148.0 E|48|300|112|55|12|REV 49|GAGARIN
23950|24.7 S|147.1 E|56|224|112|55|13|REV 49|GAGARIN, S WALL, PAVLOV
23951|26.4 S|148.4 E|58|204|112|55|11|REV 49|PAVLOV, JULES VERNE
23952|||||||||DARK
23953||||||55||REV 49|ZODIACAL LIGHT
23954||||||55||REV 49|ZODIACAL LIGHT
23955||||||55||REV 49|ZODIACAL LIGHT
23956||||||55||REV 49|ZODIACAL LIGHT
23957||||||55||REV 49|ZODIACAL LIGHT
23958||||||55||REV 49|ZODIACAL LIGHT
23959||||||55||REV 49|ZODIACAL LIGHT
23960||||||55||REV 49|ZODIACAL LIGHT
23961||||||55||REV 49|ZODIACAL LIGHT
23962||||||55||REV 49|ZODIACAL LIGHT
23963||||||55||REV 49|ZODIACAL LIGHT
23964||||||55||REV 49|ZODIACAL LIGHT
23965||||||55||REV 49|ZODIACAL LIGHT
23966||||||55||REV 49|ZODIACAL LIGHT
23967||||||55||REV 49|ZODIACAL LIGHT
23968||||||55||REV 49|ZODIACAL LIGHT
23969||||||55||REV 49|ZODIACAL LIGHT
23970||||||55||REV 49|ZODIACAL LIGHT
23971||||||55||REV 49|ZODIACAL LIGHT
23972||||||55||REV 49|ZODIACAL LIGHT
23973||||||55||REV 49|ZODIACAL LIGHT
23974||||||55||REV 49|ZODIACAL LIGHT
23975|||||||||DARK
23976|27.1 S|145.9 E|58|176|116|55|07|REV 56|PAVLOV, JULES VERVE
23977|25.4 S|143.6 E|53|171|116|55|09|REV 56|PAVLOV, JULES VERNE
23978|17.4 S|144.8 E|62|085|115|55|09|REV 56|DENNING, GAGARIN
23979|24.4 N|021.8 W|21|343|114|55|11|REV 63|LAM8ERT, SW WALL
23980|24.2 N|030.7 W|53|287|114|55|03|REV 63|EULER, E, DIOPHANTUS
23981|16.5 N|028.9 W|57|203|114|55|06|REV 64|TOBIAS MAYER, A, B, G, P
23982|17.9 N|029.9 W|53|206|115|55|05|REV 64|TOBIAS MAYER, A, B, P
23983|20.5 N|031.4 W|44|241|115|55|03|REV 64|EULER P, BRAYLEY B, D
23984|||||||||DARK
23985||||||55||REV 66|WASTE WATER DUMP
23986||||||55||REV 66|WASTE WATER DUMP
23987|26.5 S|136.7 E|55|175|114|55|05|REV 67|SUBBOTIN
23988|22.2 S|132.8 E|29|188|114|55|09|REV 67|TSIOLKOVSKY, E OF
23989|24.7 S|128.1 E|53|191|113|55|13|REV 67|TSIOLKOVSKY, S WALL, WATERMAN
23990|19.9 S|127.2 E|26|138|113|55|15|REV 67|TSIOLKOVSKY
23991|17.3 N|027.4 W|54|144|116|55|10|REV 67|TOBIAS MAYER, A, C
23992|19.1 N|031.2 W|48|128|116|55|06|REV 67|EULER P, BRAYLEY D
23993|15.8 N|033.4 W|57|150|116|55|04|REV 67|TOBIAS MAYER B, W
23994|14.5 N|035.8 W|60|156|116|55|02|REV 67|TOBIAS MAYER W, BESSARION, E
23995|16.0 N|037.6 W|61|122|116|55|00|REV 67|TOBIAS MAYER W, BESSARION, E
23996||||||55||REV 67|CM INTERIOR, CERNAN
23997||||||55||REV 67|CM INTERIOR, EVANS
23998||||||55|||OVEREXPOSED (EARTHSHINE)
23999||||||55|||OVEREXPOSED (EARTHSHINE)
24000||||||55|||OVEREXPOSED (EARTHSHINE)
24001||||||55|||OVEREXPOSED (EARTHSHINE)
24002||||||55|||OVEREXPOSED (EARTHSHINE)
24003|01.7 S|70.5 W|36|278|97|55||REV 16|RICCIOLI, D, G (EARTHSHINE)
24004|01.8 S|71.2 W|35|283|97|55||REV 16|RICCIOLI, D, G (EARTHSHINE)
24005|01.3 S|72.2 W|41|295|97|55||REV 16|RICCIOLI, D, G (EARTHSHINE)
24006|00.6 S|70.7 W|34|332|97|55||REV 16|RICCIOLI, E RIM, G (EARTHSHINE)
24007|01.4 S|70.5 W|23|333|97|55||REV 16|RICCIOLI, E RIM, G (EARTHSHINE)
24008|01.4 S|74.4 W|52|238|97|55||REV 16|RICCIOLI, D, K (EARTHSHINE)
24009|01.2 S|75.8 W|54|293|97|55||REV 16|RICCIOLI, D, K (EARTHSHINE)
24010|04.3 S|79.3 W|62|264|97|55||REV 16|HARTWIG, A, SCHLUTER (EARTHSHINE)
24011|03.6 S|75.6 W|39|273|97|55||REV 16|RICCIOLI, D, SW RIM (EARTHSHINE)
24012|00.0|00.0|||||||DARK
24013|06.2 S|82.2 W|62|257|97|55||REV 16|HARTWIG, SCHLUTER (EARTHSHINE)
24014|05.4 S|83.2 W|44|285|98|55||REV 16|SCHLUTER (EARTHSHINE)
24015|09.1 S|90.7 W|62|257|98|55||REV 16|ROOK MOUNTAINS (EARTHSHINE)
24016|14.5 S|89.7 W|60|203|98|55||REV 16|EASTERN SEA, KOPFF, HOHMANN (EARTHSHINE)
24017|||||||||GRAY SCALE
24018|||||||||GRAY SCALE
24019|||||||||GRAY SCALE
24020|||||||||GRAY SCALE
24021|||||||||GRAY SCALE
24022|||||||||GRAY SCALE
24023|||||||||GRAY SCALE
24024|||||||||GRAY SCALE
24025|||||||||GRAY SCALE
24026|||||||||GRAY SCALE
24027|||||||||GRAY SCALE
24028|||||||||GRAY SCALE
24029|||||||||GRAY SCALE
24030|||||||||GRAY SCALE
24031|||||||||GRAY SCALE
24032|||||||||GRAY SCALE
24033|||||||||GRAY SCALE
24034|||||||||GRAY SCALE
24035||||||55||TLC|CM INTERIOR, CERNAN
24036|||||||||BLANK
24037||||||55||TLC|CM INTERIOR, FOOD PACKET ,
24038||||||55||TLC|CM INTERIOR, SCHMITT
24039||||||55||TLC|CM INTERIOR, CERNAN
24040|||||||||BLANK
24041||||||55||TLC|CM INTERIOR, EVANS
24042||||||55||TLC|CM INTERIOR, EVANS
24043||||||55||TLC|CM INTERIOR, EVANS
24044||||||55||TLC|CM INTERIOR, ASTR0NAUT'S FEET
24045||||||55||TLC|CM INTERIOR, SCHMITT
24046||||||55||TLC|CM INTERIOR, SCHMITT
24047||||||55||TLC|EARTH
24048||||||55||TLC|EARTH
24049||||||55||TLC|CM INTERIOR, CERNAN
24050||||||55||TLC|CM INTERIOR, CERNAN
24051||||||55||TLC|CM INTERIOR, SCHMITT
24052||||||55||TLC|CM INTERIOR, SCHMITT
24053||||||55||TLC|CM INTERIOR, CERNAN, EVANS
24054||||||55||TLC|CM INTERIOR, FORWARD (TUNNEL) HATCH
24055||||||55||TLC|LM CHECKOUT
24056||||||55||TLC|CM INTERIOR, HEAT FLOW EXPERIMENT PANEL
24057||||||55||TLC|CM INTERIOR, EVANS
24058||||||55||TLC|CM INTERIOR, HEAT FLOW EXPERIMENT PANEL
24059||||||55||TLC|CM INTERIOR, HEAT FLOW EXPERIMENT PANEL
