Tape 91A/16|||
08 21 31 07|CC|Yes. That's right, and we see indications that the pump started up.|
|LMP|Okay, that was a good call. I can't - How long have you noticed that, Gordy? Do you know?|
|CC|Well, it's been about 3 minutes, Jack.|
|LMP|Okay. I guess I'm to blame then; I don't know how it happened.|
|CMP|Hey, Houston; America. Do we have any more orbital science photos?|
|CC|Stand by.|
|CMP|I think that was It, but I'm not sure.|
08 21 33 32|CMP|Okay, Houston. LASER ALTIMETER is ON, and IMAGE MOTION is barber pole plus 4.|
|CC|Okay. Thank you.|
08 21 38 00|CC|Say, Ron, this is Houston. And there's no more scheduled orbital science photos. We can't seem to run down Farouk to see if he has anything up his sleeves. There are a couple of passes with black and white coming up; one next rev, ana then a couple just prior to TEI.|
|CMP|Okay. Looks like what we've got left here, as far as I can tell anyhow, is just - we've got all of magazine Papa Papa, and maybe four or five of them on November November.|
|CC|Okay. And we'll come back to you if there's anything we got in mind to schedule on - on either of those.|
|CMP|Okay. We'll want to save some for after TEI to -shoot back at the Moon.|
|CC|Roger.|
|LMP|Hey, Gordy, that's TEI-1, not TSI-2 he's talking ab out.|
|||
Tape 143/14|||
|CMP|Okay, I see what he said.|
|CC|Roger. TEI, period.|
|CMP|That's right.|
|CDR|These guys can call it what they like, but I know what it's going to be and when.|
|CC|America, a little human interest stuff here. We just watched the second charge go off; not just watched, it's been about half hour ago or so. Second charge went off, and we caught it just in the lower left corner of the TV view. It looked like a - to me it looked like a flashbulb went off - flashbulb laying on the ground vent off, just a kind of a quick flash. No big shower of dirt or anything that I could tell.|
|CDR|How far away do you expect that one was, Gordy?|
|CC|That one was 600 meters away. And it was a half-pound charge.|
|CDR|Yes, you're still pretty far away over that -yes, you're still pretty far away over that - that terrain that those things are sitting in over there. You're going to probably see something when you look at those that are placed by the end of the SEP and back to the east there.|
|CC|Roger.|
08 21 43 51|LMP|Houston, America.|
|CC|Go ahead.|
|LMP|Do you need the cryos stirred ax, all today?|
|CC|Let me see here. Stand by. No. I guess you've been bouncing around there enough. We don't need to stir them.|
|LMP|It won't hurt them, will it?|
|||
||Tape 143/15|
|CC|No.|
|LMP|Okay.|
|CC|Showing about 115 beats per minute on the CMP.|
08 21 h6 38|CC|America, we'll take AUTO on the HIGH GAIN.|
|LMP|Okay, you've got AUTO.|
08 21 54 20|CC|Okay, America, we're about to LOS in 40 seconds. Everything looks good as it always has. See you next time around.|
|CDR|See you Gordy, and thanks for keeping an eye on us.|
|CC|One last frantic reminder to configure the DSE per the Flight Plan after LOS.|
08 21 54 56|CDR|Okay, we'll get it.|
08 22 14 XX||BEGIN LUNAR REV 66|
||END OF TAPE|
|||
||Tape 144/1|
|APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION|
08 22 40 19|CMP|Houston, America. Looks like we're with you again.|
|CC|Okay, America.|
|CMP|. ... We've been taking its picture just as we came up.|
|CC|Roger. You're loud and clear.|
|CMP|Okay.|
|CC|America, Houston. I have three one-liners for the Flight Plan.|
|LMP|Is this the same Flight Plan we've been working on up here?|
|CC|I think it is.|
|LMP|Okay, Gordy. Go ahead.|
|CC|Okay, at 218:09, delete MAPPING CAMERA - RETRACT. At 218:30, delete MAPPING CAMERA/LASER ALTIMETER COVER - CLOSED. And at 219:59 - next page - in addition to IR and UV COVERs - OPEN, put in LASER ALTIMETER - ON.|
|LMP|Okay. At 219:59, LASER ALTIMETER - ON; and at 218:30, delete MAPPING CAMERA/LASER ALTIMETER -OPEN; and at 218:09, delete MAPPING CAMERA - RETRACT.|
|CC|Okay, that second one was deleting a COVER CLOSED, but I'm sure that's the one you got. MAPPING CAMERA/LASER ALTIMETER COVER - CLOSED. And that laser altimeter, we'll just leave her run through the sleep period.|
08 22 45 C3|LMP|Okay.|
|CMP|Can't see it, sorry.|
|CMP|May 'nave. Smythii may have, on the thing. I still want to talk a little bit about these polygonal craters ana Smythii. The one right above rev 62 picture on the thing, there's definitely kind of a, an unindated (sic) old depression there with a|
|||
Tape 144/2|||
||mare, very smooth mare floor on the thing. With two, - two old craters. And, that is definitely a younger flow than whatever made the polygonal craterlike depression. Right above the rev 62 number. The thing that bothers me about that is that they, they almost - oh, looks like if you threw a rock in the mud, you know - made a mud pie, and you get a wave or a ripple going out from there. In other words, you've got a high wavefront going out from a circular direction with a slightly sloping up to that wavefront. That's on the inner ring on the thing. The outer ring, of course, is a typical-type ring that you get from an impact type of an operation. It looked like the rough-looking floors of those rings, ring basins, essentially have the same albedo, the same characteristic, as the rougher looking floor in the Mare Smythii itself.|
08 22 49 17|CC|Okay, Ron.|
|CC|We'll take HIGH GAIN to AUTO.|
08 22 49 30|CMP|Okay, you have it.|
|CMP|And, I took a picture of that one in Smythii -is frame l60 on mag November November, and the reason I took the picture is really because on the western edge of the big basin it looks like there's a small impact crater, but it's only been dished out in the more recent flat dark-gray mare material. {Music in background) And looks like when it comes to the edge of the original basin ring, that part is not ejected out at all. So, essentially, you have a cone-type depression with an impact crater. The material's only been excavated in the - in the newer mare material.|
|CC|Okay, understand that. Say again, where that one is?|
|CMP|Yes, that's the one above rev 62 or directly north of the Wright Brothers(?), in the 12:CO position from the Wright Brothers.|
|CC|Oh, okay.|
|||
||Tape 144/3|
|CMP|You know, Houston, we're just passing over a little polygonal crater that's maybe 15 kilometers in diameter -15, 20 kilometers in diameter. It may be 10 to 15 - and down in the basin of it is a kind of a polygonal fill. It, again, has that dark greenish-black rock that is collected down at the bottom of it, and you also see it streaking down the side of it. But, I think one of the most significant features about the crater itself is that it has a swirl, and these are honest to goodness - they look like swirls rather than rays. It has a swirl pattern around there - it's radial, from that most recent impact.|
08 22 53 44|CC|Roger, Ron.|
|CC|America, Houston, we haven't got data right at the moment because we are in a skin reflection zone. We'd like you to hold the pan camera to STANDBY until we call you.|
|LMP|Thank you.|
|CMP|Okay.|
|CMP|It's near - just see Yerkes. Come down from Yerkes. Yerkes is the subdued crater up there. Come down from Yerkes, and then there's a little one about 10 kilometers in diameter; and, then a big one that's about 50; and, then there's a bright one. Okay, and then - -|
|CMP|Yes, and then right - let me see, kind of northwest of that bright one, about a crater and a half diameter from it - Is an orange-ringed crater, again|
|CMP|See it - right, right, just a - bright one just about a crater and a half diameter from the bright one. See it? See, It's an orange ring on it, isn't it? That's the one we were talking - - I'll get it. Yes.|
|CMP|Yes, I know it. That's right. It's not a classic, but it's another example of an orangish-tannish -Say what? See that bright crater down there. Just about a crater and a half diameter to the north of it - f/8 at 250 - that ought to set it. And Houston, that was frame 162.|
|||
Tape ikk/k|||
|CC|Okay, Ron.|
|CMP|Yeah, we - -|
|CDR|And, the frame just before that - I took of a ridge just on the southern edge of Crisium, - the pattern of the massifs in that area were very impressive, but two frames just before that.|
08 22 58 38|CC|Okay.|
|CMP|Houston, just one other question. I was looking around here at my film, and I got mag Victor Victor, which is VHBW for the Nikon. And looking through the Flight Plan, it doesn't look like we're going to be able to use that anytime. I just wonder if we might be able to use it for some of these terminator photos?|
|CC|We'll check on the film. We'd like you to go WIDE for 10 seconds and then back to NARROW.|
08 22 59 50|CMP|Okay. There's WIDE. Looks like that did it.|
|CC|Okay, Ron. The HIGH GAIK looks good; and, on the film - it's your option on that magazine. There's no scheduled usage.|
|CMP|Oh, okay, thank you.|
|LMP|Okay, you want PAN CAMERA POWER, ON, now?|
|CC|That's affirm. We're ready now.|
08 23 00 45|LMP|Okay, it's ON.|
|SC||
|CMP|You want to get it, or I'll get it?|
|CC|Okay, America. We'll take PAN CAMERA POWER OFF, now.|
08 23 03 17|LMP|Okay, it's OFF.|
|CMP|The landing site?|
|CMP|lao, the optics are up in the air all the tine or. this SIM bay stuff.|
|||
||Tape 144/5|
|LMP|Houston. Areas in the landing site where we now know there are extensive blocks of the subfloor material, particularly in the walls of the larger craters, I have the impression that those block fields, from this altitude, give a light bluish-gray appearance.|
|CC|Roger, Jack.|
|LMP|I don't know how far we could extrapolate that in other craters, but we might start trying a little bit.|
|CC|Roger.|
|LMP|Following that a little bit farther, looking into Dawes, the lower talus, slopes of Dawes have about the same hue and are overlaying the first by a zone that's producing - or several ledges that seem, to be producing white talus and then above that is the - or make that very light-gray talus - and above that is a tan-gray talus slope that carries right up to the rim of Dawes. So, there are three distinct major stratigraphic units showing up in the talus slope in Dawes that I can see.|
